osmid,y,x,highway,street_count,geometry
1733946703,14.6173156,120.9629378,,3,POINT (120.9629378 14.6173156)
1733946706,14.6173611,120.9632438,,3,POINT (120.9632438 14.6173611)
1733946707,14.6173671,120.9645316,,3,POINT (120.9645316 14.6173671)
1733946709,14.6173887,120.9647252,,3,POINT (120.9647252 14.6173887)
1733946710,14.6174341,120.9635713,,3,POINT (120.9635713 14.6174341)
1733946712,14.6175533,120.9628978,,3,POINT (120.9628978 14.6175533)
1733946714,14.6176187,120.9632509,,3,POINT (120.9632509 14.6176187)
1733946717,14.6177409,120.9604648,,3,POINT (120.9604648 14.6177409)
1733946724,14.6177692,120.9641598,,3,POINT (120.9641598 14.6177692)
1733946727,14.6177805,120.9610344,,3,POINT (120.9610344 14.6177805)
1733946728,14.6178324,120.9646313,,3,POINT (120.9646313 14.6178324)
1733946729,14.6178492,120.9615193,,3,POINT (120.9615193 14.6178492)
1733946730,14.6178718,120.9632555,,3,POINT (120.9632555 14.6178718)
1733946742,14.6182774,120.962335,,3,POINT (120.962335 14.6182774)
1733946748,14.6187315,120.9620832,,3,POINT (120.9620832 14.6187315)
1733946752,14.6188524,120.9612932,,3,POINT (120.9612932 14.6188524)
1733946754,14.6188782,120.9622734,,4,POINT (120.9622734 14.6188782)
1733946756,14.6189787,120.9612467,,3,POINT (120.9612467 14.6189787)
1733946759,14.619112,120.9642814,,3,POINT (120.9642814 14.619112)
1733946761,14.6191013,120.9626777,,3,POINT (120.9626777 14.6191013)
1733946763,14.6191568,120.9633009,,3,POINT (120.9633009 14.6191568)
1733946778,14.6193129,120.9639144,,3,POINT (120.9639144 14.6193129)
1733946787,14.6194657,120.9615858,,3,POINT (120.9615858 14.6194657)
1733946791,14.6195412,120.9613133,,3,POINT (120.9613133 14.6195412)
1736759987,14.6045954,120.9955592,,3,POINT (120.9955592 14.6045954)
1736910745,14.6083892,120.995886,,3,POINT (120.995886 14.6083892)
1737833874,14.6017933,121.0068963,,3,POINT (121.0068963 14.6017933)
1737833875,14.6019061,121.0065576,,3,POINT (121.0065576 14.6019061)
1737833878,14.6022685,121.0102737,,4,POINT (121.0102737 14.6022685)
1740381235,14.568574,120.9933613,,3,POINT (120.9933613 14.568574)
1754293615,14.6226943,120.9621264,,3,POINT (120.9621264 14.6226943)
1754293619,14.6230654,120.963095,,3,POINT (120.963095 14.6230654)
1763044998,14.6154419,120.9810322,,1,POINT (120.9810322 14.6154419)
1763045015,14.6149857,120.9815894,,3,POINT (120.9815894 14.6149857)
1763045021,14.6164545,120.9808059,,3,POINT (120.9808059 14.6164545)
1763045030,14.6156833,120.9808364,,3,POINT (120.9808364 14.6156833)
1763045036,14.6154389,120.9815551,,3,POINT (120.9815551 14.6154389)
1763045040,14.6156776,120.9806493,,1,POINT (120.9806493 14.6156776)
1763048307,14.6206536,120.9814435,,4,POINT (120.9814435 14.6206536)
1763048309,14.6194152,120.9814115,,4,POINT (120.9814115 14.6194152)
1763048310,14.6219,120.9805854,,4,POINT (120.9805854 14.6219)
1763048312,14.6227553,120.9806125,,3,POINT (120.9806125 14.6227553)
1763048313,14.6226786,120.9815001,,3,POINT (120.9815001 14.6226786)
1763048314,14.6206648,120.9805586,,4,POINT (120.9805586 14.6206648)
1763048315,14.6166944,120.9813198,,3,POINT (120.9813198 14.6166944)
1763048317,14.6194289,120.9805104,,4,POINT (120.9805104 14.6194289)
1763048318,14.618177,120.9804917,,4,POINT (120.9804917 14.618177)
1763048319,14.6181598,120.9813708,,4,POINT (120.9813708 14.6181598)
1763048320,14.6218737,120.9814812,,4,POINT (120.9814812 14.6218737)
1763054219,14.6201934,120.9796521,,3,POINT (120.9796521 14.6201934)
1763054220,14.6228981,120.979097,,3,POINT (120.979097 14.6228981)
1763054221,14.619468,120.9792824,,4,POINT (120.9792824 14.619468)
1763054222,14.6194547,120.9796442,,4,POINT (120.9796442 14.6194547)
1763054224,14.6201833,120.9800655,,3,POINT (120.9800655 14.6201833)
1763054225,14.618221,120.9792634,,3,POINT (120.9792634 14.618221)
1763054226,14.6182059,120.9796172,,3,POINT (120.9796172 14.6182059)
1763054228,14.6228014,120.9801564,,3,POINT (120.9801564 14.6228014)
1763054230,14.6220424,120.9789892,,3,POINT (120.9789892 14.6220424)
1763090494,14.6122377,120.9811724,,3,POINT (120.9811724 14.6122377)
1763090499,14.6097987,120.9809875,,4,POINT (120.9809875 14.6097987)
1763090503,14.6078613,120.980832,,4,POINT (120.980832 14.6078613)
1763090521,14.6225853,120.9824132,,3,POINT (120.9824132 14.6225853)
1763090522,14.6206265,120.9823614,,4,POINT (120.9823614 14.6206265)
1763090524,14.6066384,120.9807236,,3,POINT (120.9807236 14.6066384)
1763090525,14.6153841,120.9796684,,3,POINT (120.9796684 14.6153841)
1763090527,14.6177823,120.9800033,,3,POINT (120.9800033 14.6177823)
1763090529,14.6097433,120.9818076,,4,POINT (120.9818076 14.6097433)
1763090531,14.6087671,120.9817289,,4,POINT (120.9817289 14.6087671)
1763090533,14.6077929,120.9816543,,4,POINT (120.9816543 14.6077929)
1763090535,14.6193811,120.9823237,,4,POINT (120.9823237 14.6193811)
1763090537,14.6136891,120.9785033,,3,POINT (120.9785033 14.6136891)
1763090539,14.6110473,120.9818943,,4,POINT (120.9818943 14.6110473)
1763090541,14.6121598,120.9819961,,3,POINT (120.9819961 14.6121598)
1763090543,14.6166125,120.9804151,,3,POINT (120.9804151 14.6166125)
1763090554,14.6167841,120.9822516,,3,POINT (120.9822516 14.6167841)
1763090556,14.6150146,120.9787958,,3,POINT (120.9787958 14.6150146)
1763090558,14.6182359,120.9789172,,3,POINT (120.9789172 14.6182359)
1763090561,14.6181295,120.9822805,,4,POINT (120.9822805 14.6181295)
1763090562,14.6218578,120.9823916,,4,POINT (120.9823916 14.6218578)
1763090563,14.6065767,120.9815783,,3,POINT (120.9815783 14.6065767)
1763090564,14.6088272,120.9808973,,4,POINT (120.9808973 14.6088272)
1763090565,14.6165786,120.9796309,,3,POINT (120.9796309 14.6165786)
1763785359,14.6205373,120.963929,,4,POINT (120.963929 14.6205373)
1764755375,14.6192783,120.9673488,,1,POINT (120.9673488 14.6192783)
1768319315,14.611175,120.971478,,1,POINT (120.971478 14.611175)
1768319316,14.6110452,120.9724982,,3,POINT (120.9724982 14.6110452)
1768565202,14.5680822,120.9958352,,1,POINT (120.9958352 14.5680822)
1769546905,14.570714,120.9943532,,1,POINT (120.9943532 14.570714)
1769547495,14.5704474,120.9938713,,1,POINT (120.9938713 14.5704474)
1769547496,14.5709131,120.9936701,,3,POINT (120.9936701 14.5709131)
1769562391,14.5667339,120.9949379,,1,POINT (120.9949379 14.5667339)
1769562392,14.5664812,120.9943629,,3,POINT (120.9943629 14.5664812)
1769563249,14.5657986,120.9957593,,3,POINT (120.9957593 14.5657986)
1791531043,14.6210778,120.9769475,,3,POINT (120.9769475 14.6210778)
1791531046,14.6230027,120.9772068,,3,POINT (120.9772068 14.6230027)
1812433625,14.5822729,120.9733794,,1,POINT (120.9733794 14.5822729)
1812433635,14.582629,120.9740583,,4,POINT (120.9740583 14.582629)
1812433637,14.5827813,120.9743458,,4,POINT (120.9743458 14.5827813)
1812433695,14.5835186,120.9746271,,1,POINT (120.9746271 14.5835186)
1814908552,14.5856785,120.9682793,,3,POINT (120.9682793 14.5856785)
1814908554,14.5854927,120.9684674,,3,POINT (120.9684674 14.5854927)
1830987364,14.5842479,120.9926403,,3,POINT (120.9926403 14.5842479)
1858450471,14.6021787,120.9853463,,4,POINT (120.9853463 14.6021787)
1859742277,14.590363,121.0240374,,4,POINT (121.0240374 14.590363)
1863859409,14.5922693,120.9883924,,4,POINT (120.9883924 14.5922693)
1863859431,14.5927168,120.9884276,,3,POINT (120.9884276 14.5927168)
1869644918,14.5996738,120.9884898,,3,POINT (120.9884898 14.5996738)
1869644923,14.6012332,120.9890135,,4,POINT (120.9890135 14.6012332)
1869656377,14.6013342,120.9855129,,1,POINT (120.9855129 14.6013342)
1869703196,14.5955059,120.9826308,,3,POINT (120.9826308 14.5955059)
1869703206,14.5965953,120.9818265,,1,POINT (120.9818265 14.5965953)
1869703210,14.5966431,120.9825521,,3,POINT (120.9825521 14.5966431)
1869703219,14.5970469,120.9821658,,3,POINT (120.9821658 14.5970469)
1869703241,14.5973646,120.9823937,,3,POINT (120.9823937 14.5973646)
1869703245,14.6006971,120.986976,,3,POINT (120.986976 14.6006971)
1869749973,14.595652,120.9911239,,1,POINT (120.9911239 14.595652)
1869749977,14.5965269,120.9909665,,4,POINT (120.9909665 14.5965269)
1869749978,14.5981856,120.9829914,,3,POINT (120.9829914 14.5981856)
1869749980,14.6010772,120.984528,,3,POINT (120.984528 14.6010772)
1869749983,14.6011289,120.9835149,,3,POINT (120.9835149 14.6011289)
1869749989,14.6014797,120.9845963,,3,POINT (120.9845963 14.6014797)
1869749990,14.6015393,120.9835465,,3,POINT (120.9835465 14.6015393)
1869749992,14.6017762,120.9846449,,3,POINT (120.9846449 14.6017762)
1869749998,14.6018501,120.9835705,,3,POINT (120.9835705 14.6018501)
1869884055,14.5969662,121.0200618,,3,POINT (121.0200618 14.5969662)
1869884056,14.5972814,121.0199579,,3,POINT (121.0199579 14.5972814)
1869884057,14.5973358,121.0224879,,3,POINT (121.0224879 14.5973358)
1869884062,14.5973985,121.0209476,,3,POINT (121.0209476 14.5973985)
1869884063,14.5975967,121.0208891,,3,POINT (121.0208891 14.5975967)
1869884065,14.5978367,121.0208011,,3,POINT (121.0208011 14.5978367)
1869884066,14.5978843,121.0209228,,1,POINT (121.0209228 14.5978843)
1869884071,14.5988762,121.0200516,,1,POINT (121.0200516 14.5988762)
1869884072,14.599032,121.0199733,,1,POINT (121.0199733 14.599032)
1869884073,14.5992036,121.0199431,,1,POINT (121.0199431 14.5992036)
1869884076,14.5995626,121.0218718,,3,POINT (121.0218718 14.5995626)
1869884077,14.5996769,121.02001,,3,POINT (121.02001 14.5996769)
1869884079,14.5996979,121.0219506,,3,POINT (121.0219506 14.5996979)
1869884080,14.5997448,121.0211265,,4,POINT (121.0211265 14.5997448)
1869884081,14.5999131,121.021161,,4,POINT (121.021161 14.5999131)
1869884082,14.6000817,121.0197691,,3,POINT (121.0197691 14.6000817)
1869884084,14.6000522,121.022146,,1,POINT (121.022146 14.6000522)
1869884085,14.6000165,121.0206175,,3,POINT (121.0206175 14.6000165)
1869884086,14.6002747,121.0212438,,3,POINT (121.0212438 14.6002747)
1869895561,14.5926682,121.0101763,,3,POINT (121.0101763 14.5926682)
1869895566,14.5936426,121.0037349,,3,POINT (121.0037349 14.5936426)
1869895569,14.5937925,121.0046083,,1,POINT (121.0046083 14.5937925)
1869895570,14.5939761,121.0038388,,3,POINT (121.0038388 14.5939761)
1869895643,14.5976749,121.0087951,,1,POINT (121.0087951 14.5976749)
1869895663,14.5982681,121.010578,,3,POINT (121.010578 14.5982681)
1869895680,14.5985857,121.0071189,,1,POINT (121.0071189 14.5985857)
1869895682,14.5987987,121.0081353,,1,POINT (121.0081353 14.5987987)
1869895692,14.5990425,121.0072353,,3,POINT (121.0072353 14.5990425)
1869895694,14.5992684,121.0071631,,3,POINT (121.0071631 14.5992684)
1869895697,14.5996431,121.0093829,,3,POINT (121.0093829 14.5996431)
1869895698,14.599773,121.010715,,1,POINT (121.010715 14.599773)
1869895700,14.5997954,121.0093185,,3,POINT (121.0093185 14.5997954)
1869895704,14.5999085,121.0103894,,1,POINT (121.0103894 14.5999085)
1869895706,14.6002887,121.0089972,,3,POINT (121.0089972 14.6002887)
1871135349,14.5920854,121.0224077,,3,POINT (121.0224077 14.5920854)
1871135458,14.6028603,121.0136326,,3,POINT (121.0136326 14.6028603)
1871135461,14.6039861,121.0150918,,3,POINT (121.0150918 14.6039861)
1871135462,14.6041158,121.0168212,,3,POINT (121.0168212 14.6041158)
1871135465,14.6047793,121.0167694,,1,POINT (121.0167694 14.6047793)
1886839063,14.5998151,120.9589787,,4,POINT (120.9589787 14.5998151)
1886839069,14.6048654,120.9506492,,4,POINT (120.9506492 14.6048654)
1886839073,14.5980169,120.9591183,,4,POINT (120.9591183 14.5980169)
1886839089,14.5999246,120.9610773,,4,POINT (120.9610773 14.5999246)
1889331470,14.5951144,120.9896425,,3,POINT (120.9896425 14.5951144)
1889331475,14.5951433,120.9900328,,3,POINT (120.9900328 14.5951433)
1889331479,14.5951667,120.9904108,,1,POINT (120.9904108 14.5951667)
1889331505,14.5955401,120.9900124,,1,POINT (120.9900124 14.5955401)
1889338237,14.5946614,120.9884633,,4,POINT (120.9884633 14.5946614)
1889604969,14.5923095,120.9876654,,3,POINT (120.9876654 14.5923095)
1889668184,14.5947048,120.9883882,,3,POINT (120.9883882 14.5947048)
1889678604,14.5934027,120.9869743,,3,POINT (120.9869743 14.5934027)
1889678611,14.5935032,120.9868162,,3,POINT (120.9868162 14.5935032)
1889678622,14.5936075,120.9866515,,3,POINT (120.9866515 14.5936075)
1889678628,14.5936487,120.9871402,,1,POINT (120.9871402 14.5936487)
1889678630,14.5936835,120.9865248,,3,POINT (120.9865248 14.5936835)
1889678631,14.5937293,120.9864508,,1,POINT (120.9864508 14.5937293)
1889678633,14.5939797,120.9870765,,1,POINT (120.9870765 14.5939797)
1889678635,14.5942665,120.9870717,,3,POINT (120.9870717 14.5942665)
1889678644,14.59465,120.9872797,,3,POINT (120.9872797 14.59465)
1889682223,14.5952883,120.9834953,,3,POINT (120.9834953 14.5952883)
1889682228,14.5955625,120.9835998,,3,POINT (120.9835998 14.5955625)
1889682239,14.595657,120.9835445,,3,POINT (120.9835445 14.595657)
1889683239,14.5952852,120.9827823,,1,POINT (120.9827823 14.5952852)
1892060110,14.5921768,120.9870081,,3,POINT (120.9870081 14.5921768)
1892060129,14.5922268,120.9869488,,3,POINT (120.9869488 14.5922268)
1892060139,14.5923296,120.9874582,,3,POINT (120.9874582 14.5923296)
1892060178,14.5925714,120.9913989,,3,POINT (120.9913989 14.5925714)
1892060187,14.5925644,120.991682,,3,POINT (120.991682 14.5925644)
1892060197,14.592672,120.9868628,,3,POINT (120.9868628 14.592672)
1892060201,14.5926932,120.9921929,,3,POINT (120.9921929 14.5926932)
1892060264,14.5934453,120.9931149,,3,POINT (120.9931149 14.5934453)
1892060308,14.5968936,120.9920845,,3,POINT (120.9920845 14.5968936)
1895729893,14.5983363,120.9814479,,3,POINT (120.9814479 14.5983363)
1895792600,14.5979518,120.9841708,,4,POINT (120.9841708 14.5979518)
1895839717,14.5970156,120.9914639,,3,POINT (120.9914639 14.5970156)
1895839748,14.597211,120.9919601,,3,POINT (120.9919601 14.597211)
1895839776,14.5973954,120.9912969,,1,POINT (120.9912969 14.5973954)
1895922240,14.5976218,120.9901725,,1,POINT (120.9901725 14.5976218)
1895922252,14.5983169,120.9898132,,3,POINT (120.9898132 14.5983169)
1895922270,14.5984122,120.9905457,,1,POINT (120.9905457 14.5984122)
1895926579,14.6004331,120.9907029,,3,POINT (120.9907029 14.6004331)
1895942111,14.5925712,120.9909309,,3,POINT (120.9909309 14.5925712)
1895942146,14.5933043,120.9906743,,1,POINT (120.9906743 14.5933043)
1895942150,14.5933224,120.9909374,,3,POINT (120.9909374 14.5933224)
1895942175,14.5935447,120.9910349,,3,POINT (120.9910349 14.5935447)
1895942178,14.5935739,120.9906615,,1,POINT (120.9906615 14.5935739)
1895942179,14.5935629,120.9910447,,1,POINT (120.9910447 14.5935629)
1897433379,14.6000999,120.9923794,,3,POINT (120.9923794 14.6000999)
1897433380,14.6001517,120.9911508,,3,POINT (120.9911508 14.6001517)
1897433384,14.6002174,120.9910755,crossing,3,POINT (120.9910755 14.6002174)
1897433391,14.6002985,120.991125,crossing,3,POINT (120.991125 14.6002985)
1897433393,14.6004272,120.9924919,,3,POINT (120.9924919 14.6004272)
1897433523,14.6032058,120.9873846,,3,POINT (120.9873846 14.6032058)
1897433537,14.6034286,120.9865231,,3,POINT (120.9865231 14.6034286)
1897433549,14.6036557,120.9927316,,3,POINT (120.9927316 14.6036557)
1897433551,14.6037035,120.9930995,,3,POINT (120.9930995 14.6037035)
1897433575,14.603788,120.9866048,,3,POINT (120.9866048 14.603788)
1897433605,14.6039255,120.9860108,,1,POINT (120.9860108 14.6039255)
1897433692,14.6045381,120.9915271,,1,POINT (120.9915271 14.6045381)
1897697175,14.595308,120.9829934,,1,POINT (120.9829934 14.595308)
1897710907,14.596953,120.9814296,,1,POINT (120.9814296 14.596953)
1897739295,14.5894771,120.9851307,,3,POINT (120.9851307 14.5894771)
1897739444,14.5899403,120.9848082,,1,POINT (120.9848082 14.5899403)
1897814261,14.6038458,120.9847556,,3,POINT (120.9847556 14.6038458)
1897814262,14.6039585,120.9842675,,1,POINT (120.9842675 14.6039585)
1897814263,14.6039795,120.9847853,,3,POINT (120.9847853 14.6039795)
1897814270,14.6046957,120.9850445,,3,POINT (120.9850445 14.6046957)
1897814273,14.6050277,120.9851168,,3,POINT (120.9851168 14.6050277)
1899648986,14.5919918,120.9860727,,1,POINT (120.9860727 14.5919918)
1899649169,14.5951744,120.9841103,,3,POINT (120.9841103 14.5951744)
1899676453,14.5943812,120.9876139,,1,POINT (120.9876139 14.5943812)
1899676463,14.5947447,120.9869222,,1,POINT (120.9869222 14.5947447)
1899676465,14.5947931,120.9884419,,3,POINT (120.9884419 14.5947931)
1899676466,14.594923,120.9882051,,3,POINT (120.9882051 14.594923)
1899679202,14.5975393,120.9878956,,3,POINT (120.9878956 14.5975393)
1899712708,14.5831006,120.9798682,,1,POINT (120.9798682 14.5831006)
1899712714,14.5831567,120.9796357,,3,POINT (120.9796357 14.5831567)
1899712722,14.5832369,120.9797883,,3,POINT (120.9797883 14.5832369)
1899712733,14.5832985,120.9795526,,3,POINT (120.9795526 14.5832985)
1899712740,14.5833797,120.9797045,,3,POINT (120.9797045 14.5833797)
1899712754,14.5835238,120.97962,,1,POINT (120.97962 14.5835238)
1899712757,14.5835897,120.9793819,,4,POINT (120.9793819 14.5835897)
1899712760,14.5837322,120.9796388,,3,POINT (120.9796388 14.5837322)
1901672054,14.601856,120.9920279,,1,POINT (120.9920279 14.601856)
1901672055,14.6013738,120.9924226,,3,POINT (120.9924226 14.6013738)
1901942752,14.6001458,120.9857729,,1,POINT (120.9857729 14.6001458)
1901942753,14.6006878,120.985759,,3,POINT (120.985759 14.6006878)
1901942758,14.6002493,120.9877608,,3,POINT (120.9877608 14.6002493)
1904012084,14.6171889,120.9763664,,3,POINT (120.9763664 14.6171889)
1904012086,14.617266,120.9758101,,3,POINT (120.9758101 14.617266)
1904012094,14.618048,120.9774141,,3,POINT (120.9774141 14.618048)
1904012096,14.618121,120.9768053,,4,POINT (120.9768053 14.618121)
1904012097,14.6181652,120.9765008,,4,POINT (120.9765008 14.6181652)
1904012099,14.61823,120.97605,,3,POINT (120.97605 14.61823)
1904012102,14.6186207,120.9727283,,3,POINT (120.9727283 14.6186207)
1904012104,14.6187319,120.9724885,,3,POINT (120.9724885 14.6187319)
1904012107,14.6189607,120.9766046,,1,POINT (120.9766046 14.6189607)
1904012111,14.6189628,120.9716749,,3,POINT (120.9716749 14.6189628)
1904012133,14.6191232,120.9711814,,3,POINT (120.9711814 14.6191232)
1904012137,14.6191362,120.9725716,,3,POINT (120.9725716 14.6191362)
1904012139,14.6193211,120.9717996,,3,POINT (120.9717996 14.6193211)
1904012146,14.6205405,120.9706923,,3,POINT (120.9706923 14.6205405)
1904012148,14.6206482,120.970349,,4,POINT (120.970349 14.6206482)
1904012151,14.6207417,120.9700352,,3,POINT (120.9700352 14.6207417)
1904012153,14.6208968,120.969396,,3,POINT (120.969396 14.6208968)
1904012156,14.6210245,120.9708498,,3,POINT (120.9708498 14.6210245)
1904012158,14.6211291,120.9705233,,4,POINT (120.9705233 14.6211291)
1904012160,14.6212325,120.9702003,,4,POINT (120.9702003 14.6212325)
1904012162,14.6213326,120.9698877,,4,POINT (120.9698877 14.6213326)
1904012164,14.6214358,120.9695654,,4,POINT (120.9695654 14.6214358)
1904012165,14.6214262,120.9709793,,1,POINT (120.9709793 14.6214262)
1904012168,14.6215385,120.970651,,1,POINT (120.970651 14.6215385)
1904012170,14.621509,120.9693507,,1,POINT (120.9693507 14.621509)
1904012172,14.6216461,120.970347,,1,POINT (120.970347 14.6216461)
1904012174,14.6217548,120.9700347,,1,POINT (120.9700347 14.6217548)
1904012189,14.6222891,120.9698468,,1,POINT (120.9698468 14.6222891)
1904012192,14.6222907,120.9771181,,3,POINT (120.9771181 14.6222907)
1904012195,14.6223835,120.9762243,,4,POINT (120.9762243 14.6223835)
1904012202,14.6227514,120.9735588,,3,POINT (120.9735588 14.6227514)
1904012206,14.6228974,120.9724935,,3,POINT (120.9724935 14.6228974)
