osmid,y,x,street_count,highway,geometry
986944675,10.6921875,122.5632014,3,,POINT (122.5632014 10.6921875)
1063089357,10.7364819,122.5613865,3,,POINT (122.5613865 10.7364819)
1063089498,10.7379689,122.5621457,3,,POINT (122.5621457 10.7379689)
1063089502,10.739044,122.5607273,3,,POINT (122.5607273 10.739044)
1063089513,10.7394599,122.5592412,3,,POINT (122.5592412 10.7394599)
1063089516,10.7388824,122.5588248,3,,POINT (122.5588248 10.7388824)
1063089520,10.7393553,122.5582278,4,,POINT (122.5582278 10.7393553)
1063089525,10.7388807,122.557882,3,,POINT (122.557882 10.7388807)
1063089528,10.738587,122.5582583,3,,POINT (122.5582583 10.738587)
1063089596,10.7463551,122.5393366,3,,POINT (122.5393366 10.7463551)
1063089608,10.7457745,122.5404811,3,,POINT (122.5404811 10.7457745)
1063089611,10.7458748,122.541054,3,,POINT (122.541054 10.7458748)
1063089613,10.7459684,122.5411761,3,,POINT (122.5411761 10.7459684)
1063089644,10.7464287,122.541557,3,,POINT (122.541557 10.7464287)
1063089655,10.745794,122.5412039,3,,POINT (122.5412039 10.745794)
1063089658,10.7455889,122.5412726,3,,POINT (122.5412726 10.7455889)
1063089663,10.7455309,122.5414094,3,,POINT (122.5414094 10.7455309)
1063089669,10.745413,122.5412639,3,,POINT (122.5412639 10.745413)
1063089677,10.7451248,122.5405467,3,,POINT (122.5405467 10.7451248)
1063089688,10.7457154,122.5402129,3,,POINT (122.5402129 10.7457154)
1063089690,10.7452938,122.5402105,3,,POINT (122.5402105 10.7452938)
1063089735,10.7130083,122.5708273,3,,POINT (122.5708273 10.7130083)
1063089772,10.7149777,122.569468,4,,POINT (122.569468 10.7149777)
1063096095,10.7174834,122.5649666,3,,POINT (122.5649666 10.7174834)
1063096098,10.7179992,122.5644277,3,,POINT (122.5644277 10.7179992)
1067831354,10.714597,122.559362,1,,POINT (122.559362 10.714597)
1067831379,10.7154594,122.5600485,3,,POINT (122.5600485 10.7154594)
1067831402,10.6912391,122.5629503,3,,POINT (122.5629503 10.6912391)
1067831427,10.6958288,122.5626261,1,,POINT (122.5626261 10.6958288)
