u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,length,geometry,service,bridge,width,access
3530273571,3802979495,0,346510260,,,,residential,,False,183.40899999999996,"LINESTRING (120.5669716 16.4570122, 120.5668938 16.4569723, 120.5668013 16.4569414, 120.5667181 16.4569389, 120.566635 16.4569427, 120.5664888 16.4569517, 120.5662501 16.4569633, 120.566179 16.4569646, 120.5661388 16.4569787, 120.5660531 16.4570331, 120.5659683 16.4571066, 120.5658893 16.4571601, 120.565778 16.4572347, 120.5656935 16.4573376, 120.5656613 16.4574019, 120.5656493 16.457452, 120.5656372 16.4575138, 120.565601 16.4575909)",,,,
3530273571,3530273805,0,512328726,,,,unclassified,,False,137.041,"LINESTRING (120.5669716 16.4570122, 120.5669153 16.4570482, 120.5667946 16.4571266, 120.5666095 16.4572308, 120.5665719 16.4572681, 120.5664901 16.4573877, 120.5664486 16.4574739, 120.5664534 16.4575395, 120.5664754 16.4575704, 120.5665264 16.4575884, 120.5666497 16.4575871, 120.5668073 16.4575762, 120.5669186 16.4575832)",,,,
3530273571,3530273539,0,512328726,,,,unclassified,,False,117.57700000000001,"LINESTRING (120.5669716 16.4570122, 120.567095 16.4569247, 120.5671312 16.4568836, 120.567162 16.456845, 120.5672908 16.4566418, 120.5673914 16.4564527, 120.5675566 16.4562569, 120.5676291 16.4561771)",,,,
3530273572,3530273547,0,346510165,,,,residential,,False,40.14,"LINESTRING (120.5698758 16.4568658, 120.569898 16.45675, 120.5699435 16.4565107)",,,,
3530273582,3803019036,0,256012230,2,,Pico-Buyagan Road,secondary,,False,19.262,"LINESTRING (120.5767027 16.4572167, 120.5766208 16.4570623)",,,,
3530273582,3530273800,0,346510114,,,,residential,,False,39.51,"LINESTRING (120.5767027 16.4572167, 120.576426 16.457453)",,,,
3530273582,3803019034,0,256012230,2,,Pico-Buyagan Road,secondary,,False,26.381,"LINESTRING (120.5767027 16.4572167, 120.5767912 16.4573389, 120.5768448 16.4574109)",,,,
3530273584,3530273833,0,346510234,,,,residential,,False,113.062,"LINESTRING (120.574586 16.4573351, 120.574561 16.4573835, 120.5744952 16.4575099, 120.5744804 16.4575729, 120.5744818 16.4576077, 120.5744979 16.4576347, 120.5745643 16.4576983, 120.5745844 16.4577196, 120.5745985 16.4577434, 120.5745952 16.4577803, 120.5745582 16.4579884, 120.5745207 16.45809, 120.5744228 16.458254)",,,,
3530273586,3530273823,0,346510103,,,,residential,,False,109.14499999999998,"LINESTRING (120.5738689 16.4572257, 120.5737174 16.4572565, 120.5736342 16.4572848, 120.5734867 16.4573697, 120.5733244 16.4574868, 120.5732533 16.4575807, 120.573142 16.4578315)",,,,
3530273586,3530273820,0,346510103,,,,residential,,False,73.373,"LINESTRING (120.5738689 16.4572257, 120.5738971 16.4573016, 120.573907 16.4573813, 120.5738676 16.4575382, 120.5738153 16.4577003, 120.5737562 16.4577942, 120.573716 16.4578379)",,,,
3530273586,7912321360,0,346510262,,,,residential,,False,65.375,"LINESTRING (120.5738689 16.4572257, 120.5739413 16.4571485, 120.5740151 16.4571241, 120.5740875 16.4571228, 120.5741546 16.4571344, 120.5741934 16.4571492, 120.5742216 16.45718, 120.5742471 16.4572147, 120.5742954 16.4572848, 120.5743155 16.4573157, 120.5743302 16.4573427)",,,,
3530273800,3530273582,0,346510114,,,,residential,,False,39.51,"LINESTRING (120.576426 16.457453, 120.5767027 16.4572167)",,,,
3530273804,3802932946,0,346510231,,,,residential,,False,121.11700000000002,"LINESTRING (120.570016 16.4574864, 120.5704394 16.4573141, 120.5705175 16.4572872, 120.5707052 16.4572167, 120.5707884 16.4571736, 120.5708849 16.4571209, 120.5709433 16.457081, 120.5709735 16.4570559, 120.5710237 16.4570038)",,,,
3530273805,3802979477,0,346510237,,,,residential,,False,108.33800000000001,"LINESTRING (120.5669186 16.4575832, 120.5669602 16.4574411, 120.5669723 16.4574128, 120.5670125 16.4573852, 120.5672754 16.4572379, 120.5675677 16.4570623, 120.5676194 16.4570295, 120.5676797 16.4569967)",,,,
3530273805,3530273818,0,512328726,,,,unclassified,,False,105.19699999999999,"LINESTRING (120.5669186 16.4575832, 120.5670695 16.4575935, 120.5672371 16.4576064, 120.5675443 16.4575884, 120.5676569 16.4575961, 120.5677173 16.4576192, 120.5677655 16.4576527, 120.5677977 16.4576797, 120.5678125 16.4577106, 120.5678259 16.4577504)",,,,
3530273805,3530273571,0,512328726,,,,unclassified,,False,137.04100000000003,"LINESTRING (120.5669186 16.4575832, 120.5668073 16.4575762, 120.5666497 16.4575871, 120.5665264 16.4575884, 120.5664754 16.4575704, 120.5664534 16.4575395, 120.5664486 16.4574739, 120.5664901 16.4573877, 120.5665719 16.4572681, 120.5666095 16.4572308, 120.5667946 16.4571266, 120.5669153 16.4570482, 120.5669716 16.4570122)",,,,
3530273812,3530273818,0,346510214,,,,residential,,False,80.762,"LINESTRING (120.5685595 16.4576167, 120.5683315 16.4577106, 120.568243 16.4577311, 120.5680901 16.4577479, 120.5679332 16.4577517, 120.5678259 16.4577504)",,,,
3530273818,3530273812,0,346510214,,,,residential,,False,80.762,"LINESTRING (120.5678259 16.4577504, 120.5679332 16.4577517, 120.5680901 16.4577479, 120.568243 16.4577311, 120.5683315 16.4577106, 120.5685595 16.4576167)",,,,
3530273818,3530273831,0,512328726,,,,unclassified,,False,51.258,"LINESTRING (120.5678259 16.4577504, 120.5678366 16.4579047, 120.5678461 16.4582109)",,,,
3530273818,3530273805,0,512328726,,,,unclassified,,False,105.19699999999999,"LINESTRING (120.5678259 16.4577504, 120.5678125 16.4577106, 120.5677977 16.4576797, 120.5677655 16.4576527, 120.5677173 16.4576192, 120.5676569 16.4575961, 120.5675443 16.4575884, 120.5672371 16.4576064, 120.5670695 16.4575935, 120.5669186 16.4575832)",,,,
3530273820,3530273586,0,346510103,,,,residential,,False,73.373,"LINESTRING (120.573716 16.4578379, 120.5737562 16.4577942, 120.5738153 16.4577003, 120.5738676 16.4575382, 120.573907 16.4573813, 120.5738971 16.4573016, 120.5738689 16.4572257)",,,,
3530273820,3530273824,0,346510103,,,,residential,,False,35.504,"LINESTRING (120.573716 16.4578379, 120.5736463 16.4579009, 120.5735967 16.4579588, 120.5734947 16.4580758)",,,,
3530273820,3530273833,0,346510176,,,,residential,,False,88.44200000000001,"LINESTRING (120.573716 16.4578379, 120.5742203 16.4581373, 120.5744228 16.458254)",,,,
3530273823,3530273586,0,346510103,,,,residential,,False,109.14500000000001,"LINESTRING (120.573142 16.4578315, 120.5732533 16.4575807, 120.5733244 16.4574868, 120.5734867 16.4573697, 120.5736342 16.4572848, 120.5737174 16.4572565, 120.5738689 16.4572257)",,,,
3530273824,3530273820,0,346510103,,,,residential,,False,35.504,"LINESTRING (120.5734947 16.4580758, 120.5735967 16.4579588, 120.5736463 16.4579009, 120.573716 16.4578379)",,,,
3530273825,3530273836,0,346510211,,,,service,,False,35.934999999999995,"LINESTRING (120.5687445 16.4580604, 120.5687608 16.4582102, 120.568774 16.458282, 120.5687944 16.4583263, 120.5688349 16.4583597)",,,,
3530273825,3530273830,0,377317220,,,,unclassified,,False,46.289,"LINESTRING (120.5687445 16.4580604, 120.5686279 16.4581144, 120.5684642 16.4581684, 120.5683382 16.4582044)",,,,
3530273825,3530273829,0,377317220,,,,unclassified,,False,97.14099999999999,"LINESTRING (120.5687445 16.4580604, 120.5689041 16.4580167, 120.5690101 16.4580128, 120.5691174 16.4580321, 120.5692139 16.4580745, 120.5693373 16.4581286, 120.5695009 16.4581774, 120.5696149 16.4582006)",,,,
3530273828,3530273855,0,346510162,,,,residential,,False,140.60399999999998,"LINESTRING (120.5704451 16.4581504, 120.5705537 16.4582443, 120.5707765 16.4584032, 120.5711089 16.4586739, 120.571443 16.4589751)",,,,
3530273828,3530273829,0,377317220,,,,unclassified,,False,90.385,"LINESTRING (120.5704451 16.4581504, 120.5703874 16.4581839, 120.5702975 16.4582122, 120.5701983 16.4582276, 120.5701165 16.4582327, 120.5700562 16.4582327, 120.5699931 16.4582289, 120.5699287 16.458225, 120.5698013 16.4582199, 120.5696981 16.4582096, 120.5696149 16.4582006)",,,,
3530273828,3802982372,0,377317220,,,,unclassified,,False,95.70199999999998,"LINESTRING (120.5704451 16.4581504, 120.5705886 16.458072, 120.5707119 16.4580012, 120.5708031 16.4579292, 120.5709386 16.4578289, 120.5710164 16.4577517, 120.5710432 16.4577106, 120.57107 16.4576475, 120.5710727 16.4575845)",,,,
3530273829,3530273834,0,346510097,,,,residential,,False,20.442,"LINESTRING (120.5696149 16.4582006, 120.5696927 16.4582842, 120.5697463 16.4583343)",,,,
3530273829,3530273825,0,377317220,,,,unclassified,,False,97.141,"LINESTRING (120.5696149 16.4582006, 120.5695009 16.4581774, 120.5693373 16.4581286, 120.5692139 16.4580745, 120.5691174 16.4580321, 120.5690101 16.4580128, 120.5689041 16.4580167, 120.5687445 16.4580604)",,,,
3530273829,3530273828,0,377317220,,,,unclassified,,False,90.38499999999999,"LINESTRING (120.5696149 16.4582006, 120.5696981 16.4582096, 120.5698013 16.4582199, 120.5699287 16.458225, 120.5699931 16.4582289, 120.5700562 16.4582327, 120.5701165 16.4582327, 120.5701983 16.4582276, 120.5702975 16.4582122, 120.5703874 16.4581839, 120.5704451 16.4581504)",,,,
3530273830,3530273848,0,346510093,,,,residential,,False,67.616,"LINESTRING (120.5683382 16.4582044, 120.56842 16.4582495, 120.5685326 16.4583433, 120.568589 16.4584179, 120.5686238 16.4585414, 120.5686292 16.4586958)",,,,
3530273830,3530273831,0,377317220,,,,unclassified,,False,52.556999999999995,"LINESTRING (120.5683382 16.4582044, 120.5681688 16.4582181, 120.567989 16.4582171, 120.5678461 16.4582109)",,,,
3530273830,3530273825,0,377317220,,,,unclassified,,False,46.288999999999994,"LINESTRING (120.5683382 16.4582044, 120.5684642 16.4581684, 120.5686279 16.4581144, 120.5687445 16.4580604)",,,,
3530273831,3530273830,0,377317220,,,,unclassified,,False,52.557,"LINESTRING (120.5678461 16.4582109, 120.567989 16.4582171, 120.5681688 16.4582181, 120.5683382 16.4582044)",,,,
3530273831,3530273818,0,512328726,,,,unclassified,,False,51.258,"LINESTRING (120.5678461 16.4582109, 120.5678366 16.4579047, 120.5678259 16.4577504)",,,,
3530273831,7911995748,0,847875026,,,,residential,,False,246.99,"LINESTRING (120.5678461 16.4582109, 120.5676247 16.4581916, 120.5674295 16.4581848, 120.5671298 16.4581993, 120.5669622 16.458189, 120.5668697 16.45818, 120.5667382 16.4581453, 120.5666377 16.4581389, 120.5665532 16.4581414, 120.5664808 16.4581491, 120.5663896 16.4581607, 120.5662166 16.45818, 120.5660623 16.4581916, 120.5658209 16.4581967, 120.5657351 16.458189, 120.565652 16.4581671, 120.5656023 16.4581581, 120.5655447 16.4581607)",,,,
3530273833,3530273820,0,346510176,,,,residential,,False,88.44200000000001,"LINESTRING (120.5744228 16.458254, 120.5742203 16.4581373, 120.573716 16.4578379)",,,,
3530273833,3530273584,0,346510234,,,,residential,,False,113.062,"LINESTRING (120.5744228 16.458254, 120.5745207 16.45809, 120.5745582 16.4579884, 120.5745952 16.4577803, 120.5745985 16.4577434, 120.5745844 16.4577196, 120.5745643 16.4576983, 120.5744979 16.4576347, 120.5744818 16.4576077, 120.5744804 16.4575729, 120.5744952 16.4575099, 120.574561 16.4573835, 120.574586 16.4573351)",,,,
3530273833,3530273846,0,346510234,,,,residential,,False,57.768,"LINESTRING (120.5744228 16.458254, 120.574308 16.4584295, 120.5741492 16.4587022)",,,,
3530273834,7912083532,0,847887392,,,,residential,,False,33.752,"LINESTRING (120.5697463 16.4583343, 120.5695009 16.458526)",,,,
3530273834,3530273842,0,346510097,,,,residential,,False,23.615000000000002,"LINESTRING (120.5697463 16.4583343, 120.5698067 16.4583961, 120.5698429 16.458436, 120.5698751 16.4585041)",,,,
3530273834,3530273829,0,346510097,,,,residential,,False,20.442,"LINESTRING (120.5697463 16.4583343, 120.5696927 16.4582842, 120.5696149 16.4582006)",,,,
3530273836,3530273825,0,346510211,,,,service,,False,35.935,"LINESTRING (120.5688349 16.4583597, 120.5687944 16.4583263, 120.568774 16.458282, 120.5687608 16.4582102, 120.5687445 16.4580604)",,,,
3530273841,3530273851,0,346510256,,,,path,,False,78.24000000000001,"LINESTRING (120.5680633 16.4584269, 120.5680284 16.4584951, 120.5680177 16.4585491, 120.568017 16.4586128, 120.5680574 16.4586459, 120.5682979 16.4587018, 120.5683979 16.458748, 120.5684968 16.4588117)",,,,
3530273842,3530273852,0,346510097,,,,residential,,False,33.272999999999996,"LINESTRING (120.5698751 16.4585041, 120.5699153 16.4587035, 120.5699368 16.4587974)",,,,
3530273842,3530273834,0,346510097,,,,residential,,False,23.615000000000002,"LINESTRING (120.5698751 16.4585041, 120.5698429 16.458436, 120.5698067 16.4583961, 120.5697463 16.4583343)",,,,
3530273842,7912083536,0,847887393,,,,residential,,False,43.911,"LINESTRING (120.5698751 16.4585041, 120.5699864 16.4585376, 120.5700628 16.458562, 120.5701621 16.4585774, 120.5702761 16.4585774)",,,,
3530273846,1141864097,0,98698164,,,Buyagan-Wangal-Banengbeng Provincial Road,tertiary,,False,21.303,"LINESTRING (120.5741492 16.4587022, 120.5740929 16.4587292, 120.5739613 16.4587651)",,,,
3530273846,3802920671,0,98698164,,,Buyagan-Wangal-Banengbeng Provincial Road,tertiary,,False,247.01700000000002,"LINESTRING (120.5741492 16.4587022, 120.5742444 16.4586572, 120.5744241 16.4585607, 120.5745314 16.4585118, 120.5746052 16.4584874, 120.5746897 16.458472, 120.5748197 16.4584424, 120.5749311 16.4584025, 120.5750075 16.4583716, 120.5751631 16.4582726, 120.5752476 16.4582186, 120.5753575 16.4581504, 120.5754326 16.4580643, 120.5755466 16.4579253, 120.575615 16.4579086, 120.5756915 16.4579151, 120.5758604 16.4579922, 120.576016 16.4580527, 120.5761743 16.45809)",,,,
3530273846,3530273833,0,346510234,,,,residential,,False,57.768,"LINESTRING (120.5741492 16.4587022, 120.574308 16.4584295, 120.5744228 16.458254)",,,,
3530273848,3530273851,0,346510256,,,,path,,False,19.116,"LINESTRING (120.5686292 16.4586958, 120.5684968 16.4588117)",,,,
3530273848,3530273877,0,346510093,,,,residential,,False,140.652,"LINESTRING (120.5686292 16.4586958, 120.5688009 16.45889, 120.5688143 16.4589298, 120.5688143 16.4589568, 120.5688062 16.4589864, 120.5687271 16.4591086, 120.5686822 16.4591838, 120.5686426 16.4592488, 120.5686077 16.4593092, 120.5685461 16.4593903, 120.5684951 16.4594404, 120.5684629 16.459479, 120.5684207 16.459553, 120.5683979 16.4595793, 120.5683663 16.4595961, 120.5682068 16.4596526)",,,,
3530273848,3530273830,0,346510093,,,,residential,,False,67.616,"LINESTRING (120.5686292 16.4586958, 120.5686238 16.4585414, 120.568589 16.4584179, 120.5685326 16.4583433, 120.56842 16.4582495, 120.5683382 16.4582044)",,,,
3530273851,3530273848,0,346510256,,,,path,,False,19.116,"LINESTRING (120.5684968 16.4588117, 120.5686292 16.4586958)",,,,
3530273851,3530273858,0,346510128,,,,path,,False,27.839,"LINESTRING (120.5684968 16.4588117, 120.5685595 16.4588621, 120.5686987 16.4589704)",,,,
3530273851,3530273841,0,346510256,,,,path,,False,78.24000000000001,"LINESTRING (120.5684968 16.4588117, 120.5683979 16.458748, 120.5682979 16.4587018, 120.5680574 16.4586459, 120.568017 16.4586128, 120.5680177 16.4585491, 120.5680284 16.4584951, 120.5680633 16.4584269)",,,,
3530273852,3530273864,0,346510097,,,,residential,,False,42.434,"LINESTRING (120.5699368 16.4587974, 120.5699837 16.4590572, 120.5700226 16.4591691)",,,,
3530273852,3530273842,0,346510097,,,,residential,,False,33.272999999999996,"LINESTRING (120.5699368 16.4587974, 120.5699153 16.4587035, 120.5698751 16.4585041)",,,,
3530273852,7912083540,0,346510240,,,,residential,,False,127.74900000000001,"LINESTRING (120.5699368 16.4587974, 120.5696282 16.4588735, 120.5694092 16.4589312, 120.5693397 16.4589545, 120.569234 16.4589787, 120.5691844 16.4590096, 120.5691469 16.4590494, 120.5691227 16.4591086, 120.5690812 16.4592192, 120.5690052 16.4593607)",,,,
3530273855,3530273828,0,346510162,,,,residential,,False,140.60399999999998,"LINESTRING (120.571443 16.4589751, 120.5711089 16.4586739, 120.5707765 16.4584032, 120.5705537 16.4582443, 120.5704451 16.4581504)",,,,
3530273858,3530273851,0,346510128,,,,path,,False,27.839,"LINESTRING (120.5686987 16.4589704, 120.5685595 16.4588621, 120.5684968 16.4588117)",,,,
3530273864,3530273882,0,346510097,,,,residential,,False,134.911,"LINESTRING (120.5700226 16.4591691, 120.5700789 16.4592437, 120.5702144 16.4593928, 120.5703928 16.459515, 120.5705805 16.4596462, 120.5707897 16.4597684, 120.571003 16.4599215)",,,,
3530273864,3530273852,0,346510097,,,,residential,,False,42.434,"LINESTRING (120.5700226 16.4591691, 120.5699837 16.4590572, 120.5699368 16.4587974)",,,,
3530273864,3530273872,0,346510247,,,,residential,,False,82.92000000000002,"LINESTRING (120.5700226 16.4591691, 120.5699804 16.459198, 120.5699006 16.4592594, 120.5698503 16.4592906, 120.5697974 16.4593109, 120.5693621 16.4593948, 120.5693029 16.4594141)",,,,
3530273867,8792311576,0,256012230,2,,Pico-Buyagan Road,secondary,,False,7.939,"LINESTRING (120.5799843 16.4592797, 120.5800509 16.4593116)",,,,
3530273867,3530013215,0,256012230,2,,Pico-Buyagan Road,secondary,,False,34.832,"LINESTRING (120.5799843 16.4592797, 120.5796859 16.4591523)",,,,
3530273867,7994627584,0,346510228,,,,residential,,False,70.78699999999999,"LINESTRING (120.5799843 16.4592797, 120.5798496 16.4596379, 120.5798174 16.459744, 120.5798147 16.4598018, 120.5798281 16.4598533, 120.5798412 16.4598853)",,,,
3530273872,3530273864,0,346510247,,,,residential,,False,82.92,"LINESTRING (120.5693029 16.4594141, 120.5693621 16.4593948, 120.5697974 16.4593109, 120.5698503 16.4592906, 120.5699006 16.4592594, 120.5699804 16.459198, 120.5700226 16.4591691)",,,,
3530273877,3530273848,0,346510093,,,,residential,,False,140.652,"LINESTRING (120.5682068 16.4596526, 120.5683663 16.4595961, 120.5683979 16.4595793, 120.5684207 16.459553, 120.5684629 16.459479, 120.5684951 16.4594404, 120.5685461 16.4593903, 120.5686077 16.4593092, 120.5686426 16.4592488, 120.5686822 16.4591838, 120.5687271 16.4591086, 120.5688062 16.4589864, 120.5688143 16.4589568, 120.5688143 16.4589298, 120.5688009 16.45889, 120.5686292 16.4586958)",,,,
3530273882,3530273864,0,346510097,,,,residential,,False,134.911,"LINESTRING (120.571003 16.4599215, 120.5707897 16.4597684, 120.5705805 16.4596462, 120.5703928 16.459515, 120.5702144 16.4593928, 120.5700789 16.4592437, 120.5700226 16.4591691)",,,,
3530273887,7994627584,0,346510228,,,,residential,,False,96.972,"LINESTRING (120.579352 16.4602584, 120.5798616 16.4602192, 120.5799086 16.4602005, 120.5799247 16.4601652, 120.579922 16.4601086, 120.5798911 16.4599845, 120.5798516 16.4599105, 120.5798412 16.4598853)",,,,
3530274393,3530274397,0,346510124,,,,service,,False,43.869,"LINESTRING (120.5760097 16.4607003, 120.5756861 16.4609439)",,,,
3530274397,3530274393,0,346510124,,,,service,,False,43.869,"LINESTRING (120.5756861 16.4609439, 120.5760097 16.4607003)",,,,
3530274397,3803008167,0,377096251,,,,unclassified,,False,37.02,"LINESTRING (120.5756861 16.4609439, 120.5754353 16.4607137)",,,,
3530274397,1141864573,0,377096251,,,,unclassified,,False,36.858999999999995,"LINESTRING (120.5756861 16.4609439, 120.5757894 16.4610455, 120.5759206 16.4611873)",,,,
3530274400,3530274407,0,346510148,,,,service,,False,61.164,"LINESTRING (120.5768287 16.4619291, 120.5767328 16.4620455, 120.5764996 16.4623792)",,,,
3530274400,3812188794,0,377096251,,,,unclassified,,False,56.899,"LINESTRING (120.5768287 16.4619291, 120.5766195 16.4618687, 120.576531 16.4618044, 120.5764022 16.4616526)",,,,
3530274400,1141864243,0,377096251,,,,unclassified,,False,120.97800000000001,"LINESTRING (120.5768287 16.4619291, 120.5770124 16.461987, 120.5771318 16.4620281, 120.5772123 16.4620667, 120.5772901 16.4621285, 120.5773786 16.4622905, 120.5774429 16.4624294, 120.5774966 16.4625838, 120.5775422 16.4626738)",,,,
