u,v,key,osmid,highway,oneway,length,geometry,lanes,name,maxspeed,access,service,ref,bridge,width,junction,tunnel
6774511235,1805883220,0,49037940,tertiary,False,165.17700000000002,"LINESTRING (123.2724775 9.3034319, 123.2732681 9.303398700000001, 123.2736155 9.3033816, 123.2739782 9.303332299999999)",,,,,,,,,,
6774511235,6868554728,0,733432059,service,False,85.267,"LINESTRING (123.2724775 9.3034319, 123.2724962 9.3031826, 123.2724986 9.303065800000001, 123.2724996 9.3027731, 123.2724977 9.3026658)",,,,,,,,,,
6774511236,6774511235,0,722215001,residential,False,77.95,"LINESTRING (123.2724725 9.304132900000001, 123.2724775 9.3034319)",,,,,,,,,,
6774511236,6774511234,0,722215001,residential,False,21.078,"LINESTRING (123.2724725 9.304132900000001, 123.2724773 9.3043224)",,,,,,,,,,
6774511236,6774511237,0,722215002,service,False,30.413,"LINESTRING (123.2724725 9.304132900000001, 123.2727496 9.3041386)",,,,,,,,,,
6774511237,6774511236,0,722215002,service,False,30.413,"LINESTRING (123.2727496 9.3041386, 123.2724725 9.304132900000001)",,,,,,,,,,
6774511238,3479214105,0,49037940,tertiary,False,51.894,"LINESTRING (123.270977 9.303423, 123.2714499 9.303426999999999)",,,,,,,,,,
6774511238,1805883223,0,49037940,tertiary,False,69.942,"LINESTRING (123.270977 9.303423, 123.2703398 9.3034383)",,,,,,,,,,
6774511238,9116161271,0,722215003,service,False,168.59,"LINESTRING (123.270977 9.303423, 123.2709172 9.303334, 123.2708379 9.3032544, 123.2707763 9.303209799999999, 123.2706502 9.3030644, 123.2705498 9.3030349, 123.2704922 9.302977500000001, 123.2704452 9.3028893, 123.2703862 9.302749, 123.2703084 9.302457800000001, 123.270295 9.302163999999999)",,,,,,,,,,
6774511243,1805883224,0,49037940,tertiary,False,64.077,"LINESTRING (123.2694438 9.303461499999999, 123.2688599 9.303468499999999)",,,,,,,,,,
6774511243,6774511244,0,722215004,track,False,54.243,"LINESTRING (123.2694438 9.303461499999999, 123.2694642 9.3029741)",,,,,,,,,,
6774511243,1805883223,0,49037940,tertiary,False,98.362,"LINESTRING (123.2694438 9.303461499999999, 123.2696329 9.3034613, 123.2703398 9.3034383)",,,,,,,,,,
6774511244,6774511243,0,722215004,track,False,54.243,"LINESTRING (123.2694642 9.3029741, 123.2694438 9.303461499999999)",,,,,,,,,,
6774511246,3714938382,0,"[367583752, 722215005]",service,False,131.063,"LINESTRING (123.2681677 9.302841600000001, 123.2682232 9.3019886, 123.2682029 9.3018205, 123.2680463 9.301815400000001)",2,,,,driveway,,,,,
6774511251,2136824112,0,722215006,service,False,130.024,"LINESTRING (123.2710939 9.300407099999999, 123.2711042 9.300344000000001, 123.2713907 9.3002506, 123.2717462 9.300197600000001, 123.2720276 9.300243, 123.2721962 9.300284400000001)",,,,,,,,,,
6774511252,2136824105,0,722215007,service,False,124.459,"LINESTRING (123.2719543 9.2981397, 123.2719552 9.298712399999999, 123.2719457 9.2992589)",,,,,,,,,,
6774511253,2136824105,0,203683482,residential,False,32.398,"LINESTRING (123.2716536 9.2992165, 123.2719457 9.2992589)",,,,,,,,,,
6774511253,6220296464,0,203683482,residential,False,90.511,"LINESTRING (123.2716536 9.2992165, 123.2711572 9.299224499999999, 123.2708289 9.2992182)",,,,,,,,,,
6774511253,6774511254,0,722215008,service,False,121.542,"LINESTRING (123.2716536 9.2992165, 123.2716441 9.2986886, 123.2716617 9.298123800000001)",,,,,driveway,,,,,
6774511254,6774511253,0,722215008,service,False,121.542,"LINESTRING (123.2716617 9.298123800000001, 123.2716441 9.2986886, 123.2716536 9.2992165)",,,,,driveway,,,,,
6774511256,6774511257,0,722215010,residential,False,52.139,"LINESTRING (123.2744916 9.3232056, 123.2746754 9.323638000000001)",,,,,,,,,,
6774511257,1805883416,0,169422980,residential,False,81.4,"LINESTRING (123.2746754 9.323638000000001, 123.273992 9.3239228)",,,,,,,,,,
6774511257,1805883409,0,169422980,residential,False,71.906,"LINESTRING (123.2746754 9.323638000000001, 123.2752903 9.323414400000001)",,,,,,,,,,
6774511257,6774511256,0,722215010,residential,False,52.139,"LINESTRING (123.2746754 9.323638000000001, 123.2744916 9.3232056)",,,,,,,,,,
6774511258,9116284361,0,168277978,secondary,False,19.934,"LINESTRING (123.2773423 9.324344200000001, 123.2775065 9.324267499999999)",,,,,,,,,,
6774511258,268433165,0,168277978,secondary,False,62.637,"LINESTRING (123.2773423 9.324344200000001, 123.2768272 9.324586999999999)",,,,,,,,,,
6774511258,6774511263,0,722215011,residential,False,150.99,"LINESTRING (123.2773423 9.324344200000001, 123.2772439 9.324199200000001, 123.2770905 9.32382, 123.2770389 9.323659899999999, 123.2770219 9.323645900000001, 123.2769489 9.3236075, 123.2769388 9.3235951, 123.2768197 9.323121799999999)",,,,,,,,,,
6774511263,6774511258,0,722215011,residential,False,150.99,"LINESTRING (123.2768197 9.323121799999999, 123.2769388 9.3235951, 123.2769489 9.3236075, 123.2770219 9.323645900000001, 123.2770389 9.323659899999999, 123.2770905 9.32382, 123.2772439 9.324199200000001, 123.2773423 9.324344200000001)",,,,,,,,,,
6774511269,9116482101,0,641457028,residential,False,97.868,"LINESTRING (123.2815205 9.325870500000001, 123.2815117 9.324990400000001)",,,,,,,,,,
6774511269,6043095859,0,641457028,residential,False,30.804000000000002,"LINESTRING (123.2815205 9.325870500000001, 123.2816407 9.325859899999999, 123.2817963 9.3258229)",,,,,,,,,,
6774511269,9116415471,0,722215012,residential,False,138.091,"LINESTRING (123.2815205 9.325870500000001, 123.2814284 9.3258668, 123.2810488 9.3258093, 123.2809165 9.325820200000001, 123.2807838 9.325848300000001, 123.280706 9.325879799999999, 123.2806372 9.325927999999999, 123.2805489 9.326044899999999, 123.2805336 9.326057799999999, 123.2805155 9.326063700000001, 123.2804592 9.3260545, 123.2803586 9.3260425)",,,,,,,,,,
6774511269,6774511274,0,722215013,residential,False,66.346,"LINESTRING (123.2815205 9.325870500000001, 123.2814972 9.3260912, 123.2814949 9.326405100000001, 123.2814923 9.326465900000001)",,,,,,,,,,
6774511273,6774511274,0,722215013,residential,False,53.172,"LINESTRING (123.2815208 9.3269377, 123.2814784 9.3267959, 123.2814785 9.3267389, 123.2814923 9.326465900000001)",,,,,,,,,,
6774511274,6774511273,0,722215013,residential,False,53.172,"LINESTRING (123.2814923 9.326465900000001, 123.2814785 9.3267389, 123.2814784 9.3267959, 123.2815208 9.3269377)",,,,,,,,,,
6774511274,6774511269,0,722215013,residential,False,66.346,"LINESTRING (123.2814923 9.326465900000001, 123.2814949 9.326405100000001, 123.2814972 9.3260912, 123.2815205 9.325870500000001)",,,,,,,,,,
6774511274,6774511276,0,722215014,residential,False,29.642,"LINESTRING (123.2814923 9.326465900000001, 123.2815868 9.326579600000001, 123.2816254 9.326692899999999)",,,,,,,,,,
6774511276,6774511281,0,722215014,residential,False,95.247,"LINESTRING (123.2816254 9.326692899999999, 123.2816809 9.3267214, 123.2818272 9.326744700000001, 123.2820864 9.326791200000001, 123.2821619 9.3268354, 123.2822962 9.3269959, 123.2823669 9.3270587)",,,,,,,,,,
6774511276,6774511274,0,722215014,residential,False,29.642,"LINESTRING (123.2816254 9.326692899999999, 123.2815868 9.326579600000001, 123.2814923 9.326465900000001)",,,,,,,,,,
6774511276,9116315242,0,986164711,residential,False,39.144,"LINESTRING (123.2816254 9.326692899999999, 123.2816608 9.326832599999999, 123.2816742 9.3268617, 123.2817064 9.3268842, 123.2817467 9.3269094, 123.2817654 9.326933199999999, 123.2817963 9.3269848)",,,,,,,,,,
6774511281,6774511276,0,722215014,residential,False,95.24699999999999,"LINESTRING (123.2823669 9.3270587, 123.2822962 9.3269959, 123.2821619 9.3268354, 123.2820864 9.326791200000001, 123.2818272 9.326744700000001, 123.2816809 9.3267214, 123.2816254 9.326692899999999)",,,,,,,,,,
6774511282,6774522187,0,722215015,residential,False,6.081,"LINESTRING (123.2827408 9.325836000000001, 123.2827327 9.325890100000001)",,,,,,,,,,
6774511282,9116315236,0,641457028,residential,False,62.683,"LINESTRING (123.2827408 9.325836000000001, 123.2828692 9.3258083, 123.2833031 9.325737200000001)",,,,,,,,,,
6774511282,6043095857,0,641457028,residential,False,46.739999999999995,"LINESTRING (123.2827408 9.325836000000001, 123.2825701 9.3258811, 123.2825285 9.325889, 123.2824802 9.3258864, 123.2823301 9.3258361)",,,,,,,,,,
6774522186,6774522187,0,722215015,residential,False,96.43900000000001,"LINESTRING (123.2827252 9.3267331, 123.2826885 9.3266098, 123.2826626 9.3264528, 123.2826568 9.3262935, 123.282671 9.325993499999999, 123.2826948 9.3259539, 123.2827327 9.325890100000001)",,,,,,,,,,
6774522187,6774511282,0,722215015,residential,False,6.081,"LINESTRING (123.2827327 9.325890100000001, 123.2827408 9.325836000000001)",,,,,,,,,,
6774522187,6774522186,0,722215015,residential,False,96.439,"LINESTRING (123.2827327 9.325890100000001, 123.2826948 9.3259539, 123.282671 9.325993499999999, 123.2826568 9.3262935, 123.2826626 9.3264528, 123.2826885 9.3266098, 123.2827252 9.3267331)",,,,,,,,,,
6774522187,6774522192,0,722215016,residential,False,112.53999999999999,"LINESTRING (123.2827327 9.325890100000001, 123.2827252 9.326247, 123.2827487 9.326467900000001, 123.2827739 9.326532200000001, 123.2828315 9.326583599999999, 123.2829891 9.3266005, 123.2831211 9.326586499999999)",,,,,,,,,,
6774522192,6774522187,0,722215016,residential,False,112.54,"LINESTRING (123.2831211 9.326586499999999, 123.2829891 9.3266005, 123.2828315 9.326583599999999, 123.2827739 9.326532200000001, 123.2827487 9.326467900000001, 123.2827252 9.326247, 123.2827327 9.325890100000001)",,,,,,,,,,
6774522193,2585462947,0,578695688,tertiary,False,10.525,"LINESTRING (123.2848632 9.3265178, 123.2848099 9.326596500000001)",2,Buñao Road,,,,,,,,
6774522193,9116461029,0,578695688,tertiary,False,24.472,"LINESTRING (123.2848632 9.3265178, 123.2849871 9.3263348)",2,Buñao Road,,,,,,,,
6774522193,6774522198,0,722215017,residential,False,117.94,"LINESTRING (123.2848632 9.3265178, 123.2847033 9.326421, 123.2846341 9.3263879, 123.2845831 9.326376, 123.2845471 9.326372599999999, 123.284309 9.3264028, 123.2840969 9.326467900000001, 123.2838541 9.3265586)",,,,,,,,,,
6774522198,6774522193,0,722215017,residential,False,117.94000000000001,"LINESTRING (123.2838541 9.3265586, 123.2840969 9.326467900000001, 123.284309 9.3264028, 123.2845471 9.326372599999999, 123.2845831 9.326376, 123.2846341 9.3263879, 123.2847033 9.326421, 123.2848632 9.3265178)",,,,,,,,,,
6774522208,1805883390,0,722215020,track,False,58.369,"LINESTRING (123.2844773 9.3197411, 123.284289 9.3197411, 123.2839463 9.319716)",,,,,,,,,,
6774522215,2544479381,0,722215021,residential,False,382.993,"LINESTRING (123.2890065 9.3134663, 123.2890354 9.3120563, 123.2890322 9.311569499999999, 123.2890706 9.311240700000001, 123.2895319 9.311139499999999, 123.289958 9.311022599999999, 123.2899644 9.310930900000001, 123.2899554 9.3107095)",,,,,,,,,,
6774522216,8392911964,0,903672942,service,False,33.651,"LINESTRING (123.2925478 9.303934699999999, 123.2928389 9.3038395)",,,,,,,,,,
6774522216,6774522219,0,169424457,residential,False,63.063,"LINESTRING (123.2925478 9.303934699999999, 123.2925261 9.3034417, 123.2924944 9.303375000000001)",,,,,,,,,,
6774522216,6774522219,1,722215022,residential,False,143.948,"LINESTRING (123.2925478 9.303934699999999, 123.2921064 9.303911899999999, 123.2921233 9.303423199999999, 123.2924944 9.303375000000001)",,,,,,,,,,
6774522216,622285485,0,"[903661392, 169424455]",service,False,178.18599999999998,"LINESTRING (123.2925478 9.303934699999999, 123.2925466 9.304008, 123.2925261 9.304316399999999, 123.2925927 9.3045642, 123.2926645 9.3047816, 123.2927977 9.3050546, 123.2928438 9.3052467, 123.2928389 9.3053694, 123.29282 9.305479699999999)",,,,,,,,,,
6774522219,6774522216,0,169424457,residential,False,63.063,"LINESTRING (123.2924944 9.303375000000001, 123.2925261 9.3034417, 123.2925478 9.303934699999999)",,,,,,,,,,
6774522219,6774522216,1,722215022,residential,False,143.948,"LINESTRING (123.2924944 9.303375000000001, 123.2921233 9.303423199999999, 123.2921064 9.303911899999999, 123.2925478 9.303934699999999)",,,,,,,,,,
6774522219,8392911974,0,169424457,residential,False,142.642,"LINESTRING (123.2924944 9.303375000000001, 123.2924083 9.3031939, 123.2922904 9.302258500000001, 123.2922609 9.302121400000001)",,,,,,,,,,
6774522220,8393002237,0,169424457,residential,False,40.792,"LINESTRING (123.2921725 9.301714, 123.2921895 9.3017897, 123.2922504 9.3020727)",,,,,,,,,,
6774522220,1805897948,0,169424457,residential,False,133.43800000000002,"LINESTRING (123.2921725 9.301714, 123.2922443 9.301643199999999, 123.2931216 9.301431300000001, 123.2933262 9.3013791)",,,,,,,,,,
6774522220,6774522222,0,722215023,residential,False,48.957,"LINESTRING (123.2921725 9.301714, 123.2920604 9.3014565, 123.2920097 9.301304500000001)",,,,,,,,,,
6774522222,6774522225,0,722215023,residential,False,140.392,"LINESTRING (123.2920097 9.301304500000001, 123.2917446 9.301347399999999, 123.291703 9.301344800000001, 123.2915126 9.3012654, 123.2914777 9.301262700000001, 123.2914428 9.301274599999999, 123.2913208 9.3013832, 123.2912649 9.301417600000001, 123.2911859 9.3014343, 123.2908139 9.301508200000001)",,,,,,,,,,
6774522222,6774522220,0,722215023,residential,False,48.957,"LINESTRING (123.2920097 9.301304500000001, 123.2920604 9.3014565, 123.2921725 9.301714)",,,,,,,,,,
6774522222,8393002235,0,722215024,service,False,164.523,"LINESTRING (123.2920097 9.301304500000001, 123.2921366 9.3010868, 123.2924962 9.3008632, 123.2927318 9.3007171, 123.2928577 9.300649999999999, 123.2932444 9.300555299999999)",,,,,,,,,,
6774522225,6774522222,0,722215023,residential,False,140.392,"LINESTRING (123.2908139 9.301508200000001, 123.2911859 9.3014343, 123.2912649 9.301417600000001, 123.2913208 9.3013832, 123.2914428 9.301274599999999, 123.2914777 9.301262700000001, 123.2915126 9.3012654, 123.291703 9.301344800000001, 123.2917446 9.301347399999999, 123.2920097 9.301304500000001)",,,,,,,,,,
6774522229,6774522230,0,722215025,residential,False,127.146,"LINESTRING (123.2905503 9.2968767, 123.2915444 9.2962893)",,,,,,,,,,
6774522229,5144729801,0,366750860,tertiary,False,81.295,"LINESTRING (123.2905503 9.2968767, 123.2905522 9.2969209, 123.290724 9.297461200000001, 123.2907698 9.297573)",,,,,,,,,,
6774522229,5144729785,0,366750860,tertiary,False,89.23400000000001,"LINESTRING (123.2905503 9.2968767, 123.2905215 9.296199100000001, 123.2904813 9.296081300000001)",,,,,,,,,,
6774522230,6774522229,0,722215025,residential,False,127.146,"LINESTRING (123.2915444 9.2962893, 123.2905503 9.2968767)",,,,,,,,,,
6774522233,6774522239,0,722215026,track,False,197.77,"LINESTRING (123.2903862 9.295406399999999, 123.2904749 9.2953381, 123.2908012 9.295227799999999, 123.2911456 9.295004199999999, 123.291339 9.2948074, 123.2913118 9.294276699999999, 123.2912634 9.2941723)",,,,,,,,,,
6774522233,8393000000,0,903683640,service,False,36.659,"LINESTRING (123.2903862 9.295406399999999, 123.290374 9.295279300000001, 123.2904115 9.2950807)",,,,,,,,,,
6774522233,5144729785,0,903683641,service,False,79.929,"LINESTRING (123.2903862 9.295406399999999, 123.290549 9.295874299999999, 123.2905534 9.2959405, 123.2904813 9.296081300000001)",,,,,,,,,,
6774522239,6774522233,0,722215026,track,False,197.77,"LINESTRING (123.2912634 9.2941723, 123.2913118 9.294276699999999, 123.291339 9.2948074, 123.2911456 9.295004199999999, 123.2908012 9.295227799999999, 123.2904749 9.2953381, 123.2903862 9.295406399999999)",,,,,,,,,,
6774522240,8393002228,0,903683639,track,False,71.928,"LINESTRING (123.2882058 9.295207, 123.2888612 9.2952162)",,,,,,,,,,
6774522242,5144729788,0,366750860,tertiary,False,48.812999999999995,"LINESTRING (123.2894781 9.295219299999999, 123.2894915 9.2952674, 123.2895479 9.295652499999999)",,,,,,,,,,
6774522242,5144729778,0,366750860,tertiary,False,214.43200000000002,"LINESTRING (123.2894781 9.295219299999999, 123.2894513 9.2951231, 123.2894379 9.2948822, 123.2893071 9.2939867, 123.2892794 9.293304600000001)",,,,,,,,,,
6774522242,8393002228,0,722215027,residential,False,67.69800000000001,"LINESTRING (123.2894781 9.295219299999999, 123.2890578 9.2952189, 123.2888612 9.2952162)",,,,,,,,,,
6791933116,2940372147,0,24695621,primary,False,115.763,"LINESTRING (123.3073685 9.314360499999999, 123.3074118 9.313320300000001)",2,Hibbard Avenue,40,,,715,,,,
6791933116,1805933952,0,24695621,primary,False,9.901,"LINESTRING (123.3073685 9.314360499999999, 123.3073595 9.314449099999999)",2,Hibbard Avenue,40,,,715,,,,
6791933116,6791933121,0,"[724211920, 933810122]",service,False,222.752,"LINESTRING (123.3073685 9.314360499999999, 123.3074561 9.314363999999999, 123.3077104 9.3143741, 123.3079733 9.3144429, 123.3081838 9.314633499999999, 123.308153 9.314751299999999, 123.3079331 9.3150716, 123.3076282 9.3151511, 123.3073293 9.3151692)",,,,private,driveway,,,,,
6791933121,1805933952,0,24695621,primary,False,80.14,"LINESTRING (123.3073293 9.3151692, 123.3073595 9.314449099999999)",2,Hibbard Avenue,40,,,715,,,,
6791933121,8661879481,0,24695621,primary,False,99.152,"LINESTRING (123.3073293 9.3151692, 123.3072888 9.31606)",2,Hibbard Avenue,40,,,715,,,,
6791933121,6791933116,0,"[724211920, 933810122]",service,False,222.752,"LINESTRING (123.3073293 9.3151692, 123.3076282 9.3151511, 123.3079331 9.3150716, 123.308153 9.314751299999999, 123.3081838 9.314633499999999, 123.3079733 9.3144429, 123.3077104 9.3143741, 123.3074561 9.314363999999999, 123.3073685 9.314360499999999)",,,,private,driveway,,,,,
6810207782,5144729647,0,48736952,trunk,False,254.98,"LINESTRING (123.2979502 9.292102999999999, 123.2966475 9.2902042)",2,Lamberto Macias,,,,7,,,,
6810207782,1853925012,0,48736952,trunk,False,10.799,"LINESTRING (123.2979502 9.292102999999999, 123.2980054 9.292183400000001)",2,Lamberto Macias,,,,7,,,,
6810207782,6810311985,0,726572926,service,False,69.733,"LINESTRING (123.2979502 9.292102999999999, 123.2977532 9.2922385, 123.2978431 9.292365800000001, 123.2980384 9.2922314)",,,,,,,,,,
6810293244,6678195126,0,"[726574716, 726574717]",service,False,168.845,"LINESTRING (123.2969553 9.3016878, 123.2969553 9.302129799999999, 123.2975033 9.3021534, 123.2975596 9.3021045, 123.2980261 9.3021311)",,,,,,,,,,
6810296481,8660918577,0,49037895,tertiary,False,28.831,"LINESTRING (123.3041375 9.291966199999999, 123.3038828 9.2920298)",,Santo Niño Road,,,,,,,,
6810296481,8374509801,0,49037895,tertiary,False,196.09,"LINESTRING (123.3041375 9.291966199999999, 123.3047479 9.291813700000001, 123.3058671 9.2915232)",,Santo Niño Road,,,,,,,,
6810296481,6810313285,0,726573051,residential,False,109.626,"LINESTRING (123.3041375 9.291966199999999, 123.3042198 9.292282999999999, 123.3042305 9.292366400000001, 123.3042412 9.2924498, 123.3042868 9.2926404, 123.3043485 9.2929289)",,,,,,,,,,
